0,0.14144
1.44,0.14452
2.88,0.14821
4.32,0.15126
5.76,0.15272
7.2,0.15186
8.64,0.14812
10.08,0.14109
11.52,0.13052
12.96,0.11631
14.4,0.098568
15.84,0.077753
17.28,0.055318
18.72,0.037035
20.16,0.040473
21.6,0.067413
23.04,0.10387
24.48,0.14514
25.92,0.18989
27.36,0.2375
28.8,0.28757
30.24,0.33974
31.68,0.39367
33.12,0.44902
34.56,0.50542
36,0.56249
37.44,0.61977
38.88,0.6767
40.32,0.73257
41.76,0.78649
43.2,0.83735
44.64,0.88382
46.08,0.92446
47.52,0.95772
48.96,0.98217
50.4,0.99656
51.84,1
53.28,0.99201
54.72,0.97253
56.16,0.94189
57.6,0.90066
59.04,0.84956
60.48,0.78946
61.92,0.72147
63.36,0.6472
64.8,0.56923
66.24,0.49146
67.68,0.41949
69.12,0.36047
70.56,0.32131
72,0.30484
73.44,0.30669
74.88,0.31794
76.32,0.33069
77.76,0.34061
79.2,0.34671
80.64,0.35005
82.08,0.35239
83.52,0.35517
84.96,0.35887
86.4,0.36306
87.84,0.36674
89.28,0.3689
90.72,0.3689
92.16,0.36674
93.6,0.36306
95.04,0.35887
96.48,0.35517
97.92,0.35239
99.36,0.35005
100.8,0.34671
102.24,0.34061
103.68,0.33069
105.12,0.31794
106.56,0.30669
108,0.30484
109.44,0.32131
110.88,0.36047
112.32,0.41949
113.76,0.49146
115.2,0.56923
116.64,0.6472
118.08,0.72147
119.52,0.78946
120.96,0.84956
122.4,0.90066
123.84,0.94189
125.28,0.97253
126.72,0.99201
128.16,1
129.6,0.99656
131.04,0.98217
132.48,0.95772
133.92,0.92446
135.36,0.88382
136.8,0.83735
138.24,0.78649
139.68,0.73257
141.12,0.6767
142.56,0.61977
144,0.56249
145.44,0.50542
146.88,0.44902
148.32,0.39367
149.76,0.33974
151.2,0.28757
152.64,0.2375
154.08,0.18989
155.52,0.14514
156.96,0.10387
158.4,0.067413
159.84,0.040473
161.28,0.037035
162.72,0.055318
164.16,0.077753
165.6,0.098568
167.04,0.11631
168.48,0.13052
169.92,0.14109
171.36,0.14812
172.8,0.15186
174.24,0.15272
175.68,0.15126
177.12,0.14821
178.56,0.14452
180,0.14144
181.44,0.14047
182.88,0.14322
184.32,0.15107
185.76,0.16478
187.2,0.18433
188.64,0.2091
190.08,0.23822
191.52,0.27079
192.96,0.30595
194.4,0.34297
195.84,0.38118
197.28,0.42001
198.72,0.45897
200.16,0.49759
201.6,0.53541
203.04,0.572
204.48,0.60686
205.92,0.63947
207.36,0.66926
208.8,0.69556
210.24,0.71766
211.68,0.73477
213.12,0.74608
214.56,0.7508
216,0.74823
217.44,0.73786
218.88,0.71949
220.32,0.69334
221.76,0.66012
223.2,0.62113
224.64,0.57825
226.08,0.53389
227.52,0.49084
228.96,0.452
230.4,0.42004
231.84,0.39681
233.28,0.38295
234.72,0.37759
236.16,0.37869
237.6,0.38361
239.04,0.38983
240.48,0.39535
241.92,0.39898
243.36,0.40051
244.8,0.40058
246.24,0.40056
247.68,0.40208
249.12,0.40645
250.56,0.41405
252,0.42398
253.44,0.43402
254.88,0.44108
256.32,0.44171
257.76,0.43289
259.2,0.41261
260.64,0.38056
262.08,0.33849
263.52,0.2902
264.96,0.24121
266.4,0.19785
267.84,0.1659
269.28,0.1492
270.72,0.1492
272.16,0.1659
273.6,0.19785
275.04,0.24121
276.48,0.2902
277.92,0.33849
279.36,0.38056
280.8,0.41261
282.24,0.43289
283.68,0.44171
285.12,0.44108
286.56,0.43402
288,0.42398
289.44,0.41405
290.88,0.40645
292.32,0.40208
293.76,0.40056
295.2,0.40058
296.64,0.40051
298.08,0.39898
299.52,0.39535
300.96,0.38983
302.4,0.38361
303.84,0.37869
305.28,0.37759
306.72,0.38295
308.16,0.39681
309.6,0.42004
311.04,0.452
312.48,0.49084
313.92,0.53389
315.36,0.57825
316.8,0.62113
318.24,0.66012
319.68,0.69334
321.12,0.71949
322.56,0.73786
324,0.74823
325.44,0.7508
326.88,0.74608
328.32,0.73477
329.76,0.71766
331.2,0.69556
332.64,0.66926
334.08,0.63947
335.52,0.60686
336.96,0.572
338.4,0.53541
339.84,0.49759
341.28,0.45897
342.72,0.42001
344.16,0.38118
345.6,0.34297
347.04,0.30595
348.48,0.27079
349.92,0.23822
351.36,0.2091
352.8,0.18433
354.24,0.16478
355.68,0.15107
357.12,0.14322
358.56,0.14047
360,0.14144
