0,0.19318,0.0019475
0.72,0.72751,0.0073343
1.44,1.2855,0.012959
2.16,1.6166,0.016297
2.88,1.6642,0.016777
3.6,1.4473,0.014591
4.32,1.0761,0.010848
5.04,0.7964,0.0080288
5.76,0.8616,0.0086861
6.48,1.0423,0.010508
7.2,1.0346,0.010431
7.92,0.75803,0.007642
8.64,0.54148,0.0054589
9.36,1.1511,0.011605
10.08,2.0449,0.020615
10.8,2.8207,0.028436
11.52,3.2371,0.032635
12.24,3.1136,0.03139
12.96,2.3587,0.023779
13.68,1.072,0.010807
14.4,1.3447,0.013556
15.12,3.5355,0.035642
15.84,5.879,0.059269
16.56,7.9961,0.080611
17.28,9.601,0.096791
18,10.491,0.10576
18.72,10.579,0.10666
19.44,9.9244,0.10005
20.16,8.7426,0.088137
20.88,7.4133,0.074736
21.6,6.4167,0.064689
22.32,6.0524,0.061016
23.04,6.0782,0.061276
23.76,5.9103,0.059583
24.48,5.0899,0.051313
25.2,3.5272,0.035559
25.92,2.3551,0.023742
26.64,4.529,0.045659
27.36,8.2629,0.083301
28.08,12.099,0.12198
28.8,15.339,0.15464
29.52,17.427,0.17569
30.24,17.958,0.18105
30.96,16.745,0.16881
31.68,13.865,0.13977
32.4,9.7056,0.097846
33.12,5.1644,0.052064
33.84,3.7529,0.037835
34.56,7.3547,0.074145
35.28,11.109,0.11199
36,14.028,0.14142
36.72,16.275,0.16407
37.44,18.33,0.18479
38.16,20.451,0.20617
38.88,22.306,0.22487
39.6,23.114,0.23302
40.32,22.127,0.22307
41.04,19.149,0.19305
41.76,15.154,0.15277
42.48,13.23,0.13337
43.2,16.277,0.1641
43.92,21.691,0.21868
44.64,26.014,0.26226
45.36,27.496,0.2772
46.08,25.699,0.25908
46.8,21.531,0.21706
47.52,17.974,0.1812
48.24,19.933,0.20095
48.96,27.905,0.28132
49.68,38.489,0.38802
50.4,49.734,0.50139
51.12,60.919,0.61415
51.84,71.692,0.72276
52.56,81.606,0.8227
53.28,89.973,0.90705
54,96.002,0.96783
54.72,99.11,0.99916
55.44,99.193,1
56.16,96.702,0.97489
56.88,92.462,0.93215
57.6,87.36,0.8807
58.32,82.11,0.82778
59.04,77.278,0.77907
59.76,73.458,0.74056
60.48,71.322,0.71903
61.2,71.29,0.7187
61.92,73.078,0.73673
62.64,75.698,0.76314
63.36,77.958,0.78592
64.08,78.934,0.79576
64.8,78.069,0.78705
65.52,75.072,0.75683
66.24,69.895,0.70464
66.96,62.874,0.63386
67.68,54.805,0.55251
68.4,46.766,0.47146
69.12,39.734,0.40057
69.84,34.356,0.34635
70.56,31.176,0.31429
71.28,30.665,0.30915
72,32.278,0.32541
72.72,34.094,0.34371
73.44,34.074,0.34352
74.16,31.25,0.31505
74.88,26.047,0.26259
75.6,20.184,0.20349
76.32,16.35,0.16483
77.04,16.091,0.16222
77.76,17.197,0.17337
78.48,16.817,0.16954
79.2,13.915,0.14029
79.92,8.9646,0.090376
80.64,4.0896,0.041229
81.36,5.6278,0.056736
82.08,9.3573,0.094334
82.8,10.833,0.10921
83.52,9.5372,0.096148
84.24,6.8782,0.069342
84.96,7.6625,0.077248
85.68,13.008,0.13114
86.4,19.212,0.19368
87.12,24.826,0.25029
87.84,29.502,0.29742
88.56,33.187,0.33458
89.28,35.677,0.35967
90,36.576,0.36874
90.72,35.677,0.35967
91.44,33.187,0.33458
92.16,29.502,0.29742
92.88,24.826,0.25029
93.6,19.212,0.19368
94.32,13.008,0.13114
95.04,7.6625,0.077248
95.76,6.8782,0.069342
96.48,9.5372,0.096148
97.2,10.833,0.10921
97.92,9.3573,0.094334
98.64,5.6278,0.056736
99.36,4.0896,0.041229
100.08,8.9646,0.090376
100.8,13.915,0.14029
101.52,16.817,0.16954
102.24,17.197,0.17337
102.96,16.091,0.16222
103.68,16.35,0.16483
104.4,20.184,0.20349
105.12,26.047,0.26259
105.84,31.25,0.31505
106.56,34.074,0.34352
107.28,34.094,0.34371
108,32.278,0.32541
108.72,30.665,0.30915
109.44,31.176,0.31429
110.16,34.356,0.34635
110.88,39.734,0.40057
111.6,46.766,0.47146
112.32,54.805,0.55251
113.04,62.874,0.63386
113.76,69.895,0.70464
114.48,75.072,0.75683
115.2,78.069,0.78705
115.92,78.934,0.79576
116.64,77.958,0.78592
117.36,75.698,0.76314
118.08,73.078,0.73673
118.8,71.29,0.7187
119.52,71.322,0.71903
120.24,73.458,0.74056
120.96,77.278,0.77907
121.68,82.11,0.82778
122.4,87.36,0.8807
123.12,92.462,0.93215
123.84,96.702,0.97489
124.56,99.193,1
125.28,99.11,0.99916
126,96.002,0.96783
126.72,89.973,0.90705
127.44,81.606,0.8227
128.16,71.692,0.72276
128.88,60.919,0.61415
129.6,49.734,0.50139
130.32,38.489,0.38802
131.04,27.905,0.28132
131.76,19.933,0.20095
132.48,17.974,0.1812
133.2,21.531,0.21706
133.92,25.699,0.25908
134.64,27.496,0.2772
135.36,26.014,0.26226
136.08,21.691,0.21868
136.8,16.277,0.1641
137.52,13.23,0.13337
138.24,15.154,0.15277
138.96,19.149,0.19305
139.68,22.127,0.22307
140.4,23.114,0.23302
141.12,22.306,0.22487
141.84,20.451,0.20617
142.56,18.33,0.18479
143.28,16.275,0.16407
144,14.028,0.14142
144.72,11.109,0.11199
145.44,7.3547,0.074145
146.16,3.7529,0.037835
146.88,5.1644,0.052064
147.6,9.7056,0.097846
148.32,13.865,0.13977
149.04,16.745,0.16881
149.76,17.958,0.18105
150.48,17.427,0.17569
151.2,15.339,0.15464
151.92,12.099,0.12198
152.64,8.2629,0.083301
153.36,4.529,0.045659
154.08,2.3551,0.023742
154.8,3.5272,0.035559
155.52,5.0899,0.051313
156.24,5.9103,0.059583
156.96,6.0782,0.061276
157.68,6.0524,0.061016
158.4,6.4167,0.064689
159.12,7.4133,0.074736
159.84,8.7426,0.088137
160.56,9.9244,0.10005
161.28,10.579,0.10666
162,10.491,0.10576
162.72,9.601,0.096791
163.44,7.9961,0.080611
164.16,5.879,0.059269
164.88,3.5355,0.035642
165.6,1.3447,0.013556
166.32,1.072,0.010807
167.04,2.3587,0.023779
167.76,3.1136,0.03139
168.48,3.2371,0.032635
169.2,2.8207,0.028436
169.92,2.0449,0.020615
170.64,1.1511,0.011605
171.36,0.54148,0.0054589
172.08,0.75803,0.007642
172.8,1.0346,0.010431
173.52,1.0423,0.010508
174.24,0.8616,0.0086861
174.96,0.7964,0.0080288
175.68,1.0761,0.010848
176.4,1.4473,0.014591
177.12,1.6642,0.016777
177.84,1.6166,0.016297
178.56,1.2855,0.012959
179.28,0.72751,0.0073343
180,0.19318,0.0019475
180.72,0,0
181.44,0,0
182.16,0,0
182.88,0,0
183.6,0,0
184.32,0,0
185.04,0,0
185.76,0,0
186.48,0,0
187.2,0,0
187.92,0,0
188.64,0,0
189.36,0,0
190.08,0,0
190.8,0,0
191.52,0,0
192.24,0,0
192.96,0,0
193.68,0,0
194.4,0,0
195.12,0,0
195.84,0,0
196.56,0,0
197.28,0,0
198,0,0
198.72,0,0
199.44,0,0
200.16,0,0
200.88,0,0
201.6,0,0
202.32,0,0
203.04,0,0
203.76,0,0
204.48,0,0
205.2,0,0
205.92,0,0
206.64,0,0
207.36,0,0
208.08,0,0
208.8,0,0
209.52,0,0
210.24,0,0
210.96,0,0
211.68,0,0
212.4,0,0
213.12,0,0
213.84,0,0
214.56,0,0
215.28,0,0
216,0,0
216.72,0,0
217.44,0,0
218.16,0,0
218.88,0,0
219.6,0,0
220.32,0,0
221.04,0,0
221.76,0,0
222.48,0,0
223.2,0,0
223.92,0,0
224.64,0,0
225.36,0,0
226.08,0,0
226.8,0,0
227.52,0,0
228.24,0,0
228.96,0,0
229.68,0,0
230.4,0,0
231.12,0,0
231.84,0,0
232.56,0,0
233.28,0,0
234,0,0
234.72,0,0
235.44,0,0
236.16,0,0
236.88,0,0
237.6,0,0
238.32,0,0
239.04,0,0
239.76,0,0
240.48,0,0
241.2,0,0
241.92,0,0
242.64,0,0
243.36,0,0
244.08,0,0
244.8,0,0
245.52,0,0
246.24,0,0
246.96,0,0
247.68,0,0
248.4,0,0
249.12,0,0
249.84,0,0
250.56,0,0
251.28,0,0
252,0,0
252.72,0,0
253.44,0,0
254.16,0,0
254.88,0,0
255.6,0,0
256.32,0,0
257.04,0,0
257.76,0,0
258.48,0,0
259.2,0,0
259.92,0,0
260.64,0,0
261.36,0,0
262.08,0,0
262.8,0,0
263.52,0,0
264.24,0,0
264.96,0,0
265.68,0,0
266.4,0,0
267.12,0,0
267.84,0,0
268.56,0,0
269.28,0,0
270,0,0
270.72,0,0
271.44,0,0
272.16,0,0
272.88,0,0
273.6,0,0
274.32,0,0
275.04,0,0
275.76,0,0
276.48,0,0
277.2,0,0
277.92,0,0
278.64,0,0
279.36,0,0
280.08,0,0
280.8,0,0
281.52,0,0
282.24,0,0
282.96,0,0
283.68,0,0
284.4,0,0
285.12,0,0
285.84,0,0
286.56,0,0
287.28,0,0
288,0,0
288.72,0,0
289.44,0,0
290.16,0,0
290.88,0,0
291.6,0,0
292.32,0,0
293.04,0,0
293.76,0,0
294.48,0,0
295.2,0,0
295.92,0,0
296.64,0,0
297.36,0,0
298.08,0,0
298.8,0,0
299.52,0,0
300.24,0,0
300.96,0,0
301.68,0,0
302.4,0,0
303.12,0,0
303.84,0,0
304.56,0,0
305.28,0,0
306,0,0
306.72,0,0
307.44,0,0
308.16,0,0
308.88,0,0
309.6,0,0
310.32,0,0
311.04,0,0
311.76,0,0
312.48,0,0
313.2,0,0
313.92,0,0
314.64,0,0
315.36,0,0
316.08,0,0
316.8,0,0
317.52,0,0
318.24,0,0
318.96,0,0
319.68,0,0
320.4,0,0
321.12,0,0
321.84,0,0
322.56,0,0
323.28,0,0
324,0,0
324.72,0,0
325.44,0,0
326.16,0,0
326.88,0,0
327.6,0,0
328.32,0,0
329.04,0,0
329.76,0,0
330.48,0,0
331.2,0,0
331.92,0,0
332.64,0,0
333.36,0,0
334.08,0,0
334.8,0,0
335.52,0,0
336.24,0,0
336.96,0,0
337.68,0,0
338.4,0,0
339.12,0,0
339.84,0,0
340.56,0,0
341.28,0,0
342,0,0
342.72,0,0
343.44,0,0
344.16,0,0
344.88,0,0
345.6,0,0
346.32,0,0
347.04,0,0
347.76,0,0
348.48,0,0
349.2,0,0
349.92,0,0
350.64,0,0
351.36,0,0
352.08,0,0
352.8,0,0
353.52,0,0
354.24,0,0
354.96,0,0
355.68,0,0
356.4,0,0
357.12,0,0
357.84,0,0
358.56,0,0
359.28,0,0
360,0,0
