0,0.054463,0.0020893
0.72,0.090124,0.0034573
1.44,0.15028,0.0057647
2.16,0.20853,0.0079995
2.88,0.25804,0.0098988
3.6,0.29495,0.011314
4.32,0.31641,0.012138
5.04,0.32047,0.012294
5.76,0.30646,0.011756
6.48,0.27625,0.010597
7.2,0.23793,0.0091272
7.92,0.21484,0.0082416
8.64,0.24714,0.0094805
9.36,0.34919,0.013395
10.08,0.50296,0.019294
10.8,0.6935,0.026603
11.52,0.91294,0.035022
12.24,1.1564,0.044359
12.96,1.4197,0.05446
13.68,1.6989,0.065173
14.4,1.9901,0.076343
15.12,2.2888,0.087803
15.84,2.5906,0.099379
16.56,2.8906,0.11089
17.28,3.184,0.12214
18,3.4656,0.13294
18.72,3.7305,0.1431
19.44,3.9735,0.15243
20.16,4.1899,0.16073
20.88,4.3751,0.16783
21.6,4.5247,0.17357
22.32,4.635,0.17781
23.04,4.7029,0.18041
23.76,4.7258,0.18129
24.48,4.7024,0.18039
25.2,4.6324,0.1777
25.92,4.5172,0.17328
26.64,4.3601,0.16726
27.36,4.1673,0.15986
28.08,3.9485,0.15147
28.8,3.7184,0.14264
29.52,3.4986,0.13421
30.24,3.3184,0.1273
30.96,3.2138,0.12328
31.68,3.2215,0.12358
32.4,3.3671,0.12916
33.12,3.6556,0.14023
33.84,4.0725,0.15623
34.56,4.593,0.17619
35.28,5.1907,0.19912
36,5.8423,0.22412
36.72,6.5283,0.25043
37.44,7.2327,0.27746
38.16,7.9425,0.30468
38.88,8.647,0.33171
39.6,9.3378,0.35821
40.32,10.009,0.38395
41.04,10.655,0.40875
41.76,11.275,0.43253
42.48,11.868,0.45528
43.2,12.436,0.47707
43.92,12.983,0.49804
44.64,13.514,0.51842
45.36,14.037,0.53846
46.08,14.558,0.55847
46.8,15.087,0.57877
47.52,15.632,0.59967
48.24,16.2,0.62144
48.96,16.795,0.64429
49.68,17.422,0.66834
50.4,18.081,0.6936
51.12,18.769,0.71999
51.84,19.481,0.74732
52.56,20.21,0.77529
53.28,20.947,0.80353
54,21.679,0.83162
54.72,22.394,0.85906
55.44,23.079,0.88536
56.16,23.722,0.91
56.88,24.309,0.93251
57.6,24.827,0.95241
58.32,25.267,0.96927
59.04,25.618,0.98273
59.76,25.872,0.99248
60.48,26.023,0.99829
61.2,26.068,1
61.92,26.004,0.99754
62.64,25.832,0.99094
63.36,25.554,0.9803
64.08,25.177,0.96582
64.8,24.707,0.9478
65.52,24.154,0.92658
66.24,23.529,0.9026
66.96,22.845,0.87636
67.68,22.116,0.84838
68.4,21.356,0.81923
69.12,20.58,0.78947
69.84,19.803,0.75967
70.56,19.039,0.73035
71.28,18.3,0.70201
72,17.598,0.67506
72.72,16.941,0.64986
73.44,16.336,0.62666
74.16,15.787,0.60562
74.88,15.297,0.58683
75.6,14.866,0.57027
76.32,14.49,0.55585
77.04,14.167,0.54347
77.76,13.893,0.53297
78.48,13.666,0.52423
79.2,13.482,0.51717
79.92,13.34,0.51175
80.64,13.242,0.50798
81.36,13.188,0.50592
82.08,13.181,0.50564
82.8,13.22,0.50715
83.52,13.305,0.5104
84.24,13.431,0.51523
84.96,13.59,0.52133
85.68,13.771,0.52829
86.4,13.961,0.53556
87.12,14.144,0.54258
87.84,14.305,0.54877
88.56,14.432,0.55361
89.28,14.512,0.55669
90,14.539,0.55774
90.72,14.512,0.55669
91.44,14.432,0.55361
92.16,14.305,0.54877
92.88,14.144,0.54258
93.6,13.961,0.53556
94.32,13.771,0.52829
95.04,13.59,0.52133
95.76,13.431,0.51523
96.48,13.305,0.5104
97.2,13.22,0.50715
97.92,13.181,0.50564
98.64,13.188,0.50592
99.36,13.242,0.50798
100.08,13.34,0.51175
100.8,13.482,0.51717
101.52,13.666,0.52423
102.24,13.893,0.53297
102.96,14.167,0.54347
103.68,14.49,0.55585
104.4,14.866,0.57027
105.12,15.297,0.58683
105.84,15.787,0.60562
106.56,16.336,0.62666
107.28,16.941,0.64986
108,17.598,0.67506
108.72,18.3,0.70201
109.44,19.039,0.73035
110.16,19.803,0.75967
110.88,20.58,0.78947
