0,0.017782,0.00036365
0.72,0.97776,0.019996
1.44,1.9303,0.039476
2.16,2.8337,0.057951
2.88,3.6652,0.074956
3.6,4.4044,0.090072
4.32,5.0334,0.10294
5.04,5.538,0.11325
5.76,5.9073,0.12081
6.48,6.1346,0.12546
7.2,6.2171,0.12714
7.92,6.1562,0.1259
8.64,5.957,0.12182
9.36,5.6282,0.1151
10.08,5.1818,0.10597
10.8,4.6327,0.09474
11.52,3.9984,0.08177
12.24,3.2997,0.06748
12.96,2.5621,0.052397
13.68,1.8255,0.037333
14.4,1.1847,0.024228
15.12,0.93813,0.019185
15.84,1.3271,0.02714
16.56,1.9888,0.040672
17.28,2.7014,0.055245
18,3.4013,0.069559
18.72,4.064,0.08311
19.44,4.676,0.095627
20.16,5.2286,0.10693
20.88,5.7152,0.11688
21.6,6.1306,0.12537
22.32,6.4711,0.13234
23.04,6.7341,0.13772
23.76,6.9187,0.14149
24.48,7.0264,0.14369
25.2,7.0615,0.14441
25.92,7.0319,0.14381
26.64,6.95,0.14213
27.36,6.8328,0.13973
28.08,6.7015,0.13705
28.8,6.5804,0.13457
29.52,6.4945,0.13282
30.24,6.465,0.13221
30.96,6.5049,0.13303
31.68,6.6156,0.13529
32.4,6.7864,0.13878
33.12,6.9964,0.14308
33.84,7.2195,0.14764
34.56,7.4284,0.15191
35.28,7.5984,0.15539
36,7.7104,0.15768
36.72,7.7523,0.15854
37.44,7.7198,0.15787
38.16,7.6168,0.15577
38.88,7.4557,0.15247
39.6,7.2563,0.1484
40.32,7.045,0.14407
41.04,6.8526,0.14014
41.76,6.7114,0.13725
42.48,6.653,0.13606
43.2,6.7063,0.13715
43.92,6.898,0.14107
44.64,7.2561,0.14839
45.36,7.8132,0.15978
46.08,8.607,0.17602
46.8,9.6771,0.1979
47.52,11.057,0.22613
48.24,12.768,0.26112
48.96,14.814,0.30296
49.68,17.178,0.35131
50.4,19.827,0.40547
51.12,22.708,0.4644
51.84,25.758,0.52676
52.56,28.9,0.59102
53.28,32.051,0.65546
54,35.125,0.71833
54.72,38.038,0.77789
55.44,40.71,0.83253
56.16,43.072,0.88084
56.88,45.069,0.92169
57.6,46.662,0.95427
58.32,47.831,0.97816
59.04,48.571,0.99331
59.76,48.898,1
60.48,48.841,0.99882
61.2,48.437,0.99056
61.92,47.733,0.97617
62.64,46.778,0.95664
63.36,45.617,0.93288
64.08,44.29,0.90575
64.8,42.833,0.87595
65.52,41.271,0.84402
66.24,39.627,0.8104
66.96,37.916,0.7754
67.68,36.15,0.7393
68.4,34.342,0.70232
69.12,32.503,0.66471
69.84,30.647,0.62675
70.56,28.79,0.58878
71.28,26.954,0.55121
72,25.164,0.51462
72.72,23.456,0.47969
73.44,21.872,0.4473
74.16,20.459,0.41841
74.88,19.264,0.39396
75.6,18.322,0.37469
76.32,17.646,0.36087
77.04,17.22,0.35216
77.76,16.996,0.34758
78.48,16.908,0.34577
79.2,16.883,0.34526
79.92,16.859,0.34477
80.64,16.793,0.34344
81.36,16.667,0.34086
82.08,16.484,0.3371
82.8,16.263,0.3326
83.52,16.038,0.32799
84.24,15.843,0.32399
84.96,15.703,0.32114
85.68,15.635,0.31974
86.4,15.636,0.31977
87.12,15.692,0.32091
87.84,15.776,0.32264
88.56,15.862,0.32439
89.28,15.925,0.32567
90,15.948,0.32614
90.72,15.925,0.32567
91.44,15.862,0.32439
92.16,15.776,0.32264
92.88,15.692,0.32091
93.6,15.636,0.31977
94.32,15.635,0.31974
95.04,15.703,0.32114
95.76,15.843,0.32399
96.48,16.038,0.32799
97.2,16.263,0.3326
97.92,16.484,0.3371
98.64,16.667,0.34086
99.36,16.793,0.34344
100.08,16.859,0.34477
100.8,16.883,0.34526
101.52,16.908,0.34577
102.24,16.996,0.34758
102.96,17.22,0.35216
103.68,17.646,0.36087
104.4,18.322,0.37469
105.12,19.264,0.39396
105.84,20.459,0.41841
106.56,21.872,0.4473
107.28,23.456,0.47969
108,25.164,0.51462
108.72,26.954,0.55121
109.44,28.79,0.58878
110.16,30.647,0.62675
110.88,32.503,0.66471
111.6,34.342,0.70232
112.32,36.15,0.7393
113.04,37.916,0.7754
113.76,39.627,0.8104
114.48,41.271,0.84402
115.2,42.833,0.87595
115.92,44.29,0.90575
116.64,45.617,0.93288
117.36,46.778,0.95664
118.08,47.733,0.97617
118.8,48.437,0.99056
119.52,48.841,0.99882
120.24,48.898,1
120.96,48.571,0.99331
121.68,47.831,0.97816
122.4,46.662,0.95427
123.12,45.069,0.92169
123.84,43.072,0.88084
124.56,40.71,0.83253
