1.50E+08,18.72
1.80E+08,14.4
2.09E+08,14.4
2.40E+08,13.68
2.70E+08,11.52
3.00E+08,11.52
3.29E+08,12.24
3.60E+08,9.36
3.89E+08,7.92
4.20E+08,10.08
4.49E+08,6.48
4.80E+08,13.68
5.10E+08,5.04
5.40E+08,12.24
5.69E+08,5.04
5.99E+08,5.76
