0,0,0,30.892
0.72,1.0488,0.033950537,30.892
1.44,2.0283,0.065657775,30.892
2.16,2.8787,0.093185938,30.892
2.88,3.5474,0.114832319,30.892
3.6,3.9973,0.12939596,30.892
4.32,4.2112,0.136320083,30.892
5.04,4.1978,0.135886314,30.892
5.76,4.0003,0.129493073,30.892
6.48,3.7086,0.120050499,30.892
7.2,3.4718,0.112385084,30.892
7.92,3.4736,0.112443351,30.892
8.64,3.8228,0.123747248,30.892
9.36,4.4628,0.144464586,30.892
10.08,5.241,0.169655574,30.892
10.8,6.0072,0.194458112,30.892
11.52,6.6445,0.215088049,30.892
12.24,7.0678,0.228790625,30.892
12.96,7.2199,0.23371423,30.892
13.68,7.07,0.228861841,30.892
14.4,6.6157,0.214155768,30.892
15.12,5.8871,0.190570374,30.892
15.84,4.9596,0.16054642,30.892
16.56,3.9895,0.129143468,30.892
17.28,3.2945,0.106645734,30.892
18,3.3308,0.107820795,30.892
18.72,4.172,0.135051146,30.892
19.44,5.4295,0.175757478,30.892
20.16,6.7838,0.219597307,30.892
20.88,8.0654,0.261083776,30.892
21.6,9.1864,0.297371488,30.892
22.32,10.108,0.327204454,30.892
23.04,10.832,0.350640943,30.892
23.76,11.392,0.368768613,30.892
24.48,11.855,0.383756312,30.892
25.2,12.305,0.39832319,30.892
25.92,12.829,0.415285511,30.892
26.64,13.49,0.436682636,30.892
27.36,14.311,0.463259096,30.892
28.08,15.266,0.494173249,30.892
28.8,16.294,0.527450473,30.892
29.52,17.317,0.560565842,30.892
30.24,18.252,0.590832578,30.892
30.96,19.036,0.616211317,30.892
31.68,19.624,0.635245371,30.892
32.4,20.006,0.647611032,30.892
33.12,20.198,0.653826233,30.892
33.84,20.25,0.655509517,30.892
34.56,20.235,0.655023954,30.892
35.28,20.239,0.655153438,30.892
36,20.346,0.658617118,30.892
36.72,20.617,0.667389615,30.892
37.44,21.077,0.682280202,30.892
38.16,21.71,0.702770944,30.892
38.88,22.466,0.727243299,30.892
39.6,23.276,0.75346368,30.892
40.32,24.074,0.779295611,30.892
41.04,24.802,0.802861582,30.892
41.76,25.43,0.82319047,30.892
42.48,25.946,0.839893824,30.892
43.2,26.367,0.853521947,30.892
43.92,26.723,0.865045967,30.892
44.64,27.057,0.875857827,30.892
45.36,27.408,0.887219992,30.892
46.08,27.807,0.900135958,30.892
