0,0,0,27.828
0.72,0.46027,0.016539816,27.828
1.44,0.90153,0.032396507,27.828
2.16,1.3055,0.046913181,27.828
2.88,1.6552,0.059479661,27.828
3.6,1.9352,0.069541469,27.828
4.32,2.1326,0.076635044,27.828
5.04,2.2375,0.080404628,27.828
5.76,2.2427,0.080591491,27.828
6.48,2.1452,0.077087825,27.828
7.2,1.9454,0.069908006,27.828
7.92,1.6489,0.05925327,27.828
8.64,1.2684,0.045579991,27.828
9.36,0.83585,0.030036294,27.828
10.08,0.49258,0.017700877,27.828
10.8,0.68622,0.024659336,27.828
11.52,1.248,0.044846917,27.828
12.24,1.8955,0.068114848,27.828
12.96,2.5629,0.092097887,27.828
13.68,3.2198,0.115703608,27.828
14.4,3.8441,0.138137847,27.828
15.12,4.4165,0.158707058,27.828
15.84,4.921,0.17683628,27.828
16.56,5.3446,0.192058358,27.828
17.28,5.678,0.204039097,27.828
18,5.9163,0.212602415,27.828
18.72,6.0597,0.217755498,27.828
19.44,6.114,0.21970677,27.828
20.16,6.0917,0.218905419,27.828
20.88,6.0116,0.216027023,27.828
21.6,5.9002,0.212023861,27.828
22.32,5.7896,0.208049447,27.828
23.04,5.7158,0.205397441,27.828
23.76,5.7131,0.205300417,27.828
24.48,5.8072,0.208681903,27.828
25.2,6.0089,0.215929999,27.828
25.92,6.3115,0.226803938,27.828
26.64,6.6941,0.240552681,27.828
27.36,7.128,0.25614489,27.828
28.08,7.5822,0.27246658,27.828
28.8,8.0286,0.288507978,27.828
29.52,8.444,0.303435389,27.828
30.24,8.8114,0.316637919,27.828
30.96,9.121,0.327763404,27.828
31.68,9.37,0.336711226,27.828
32.4,9.5631,0.34365028,27.828
33.12,9.7122,0.349008193,27.828
33.84,9.8356,0.353442576,27.828
34.56,9.9574,0.357819462,27.828
35.28,10.105,0.363123473,27.828
36,10.306,0.370346414,27.828
36.72,10.585,0.380372287,27.828
37.44,10.959,0.393811988,27.828
38.16,11.439,0.411060802,27.828
38.88,12.022,0.432010924,27.828
39.6,12.698,0.456303004,27.828
40.32,13.454,0.483469886,27.828
41.04,14.269,0.512756935,27.828
41.76,15.125,0.543517321,27.828
42.48,16.004,0.575104212,27.828
43.2,16.89,0.606942648,27.828
43.92,17.77,0.638565474,27.828
44.64,18.637,0.669721144,27.828
45.36,19.483,0.700122179,27.828
46.08,20.306,0.729696708,27.828
46.8,21.102,0.758300992,27.828
47.52,21.871,0.785935029,27.828
48.24,22.613,0.812598821,27.828
48.96,23.326,0.838220497,27.828
49.68,24.009,0.862764122,27.828
50.4,24.657,0.886050022,27.828
51.12,25.267,0.90797039,27.828
51.84,25.831,0.928237746,27.828
52.56,26.343,0.946636481,27.828
53.28,26.792,0.962771309,27.828
54,27.172,0.976426621,27.828
54.72,27.472,0.98720713,27.828
55.44,27.686,0.994897226,27.828
56.16,27.806,0.999209429,27.828
56.88,27.828,1,27.828
57.6,27.749,0.997161133,27.828
58.32,27.568,0.990656892,27.828
59.04,27.285,0.980487279,27.828
59.76,26.904,0.966796033,27.828
60.48,26.429,0.949726894,27.828
61.2,25.866,0.929495472,27.828
61.92,25.222,0.906353313,27.828
62.64,24.504,0.880551962,27.828
63.36,23.72,0.852378899,27.828
64.08,22.879,0.822157539,27.828
64.8,21.986,0.790067558,27.828
65.52,21.051,0.756468305,27.828
66.24,20.078,0.721503522,27.828
66.96,19.076,0.685496622,27.828
67.68,18.049,0.648591347,27.828
68.4,17.004,0.611039241,27.828
69.12,15.948,0.57309185,27.828
69.84,14.887,0.534964784,27.828
70.56,13.827,0.496873652,27.828
71.28,12.776,0.459105936,27.828
72,11.742,0.421949116,27.828
72.72,10.734,0.385726606,27.828
73.44,9.7587,0.350679172,27.828
74.16,8.8254,0.317141009,27.828
74.88,7.9417,0.285385224,27.828
75.6,7.1147,0.255666954,27.828
76.32,6.3506,0.228208998,27.828
77.04,5.6542,0.203183844,27.828
