0,0,0,63.632
0.72,2.0972,0.03295826,63.632
1.44,3.9064,0.061390495,63.632
2.16,5.1839,0.081466872,63.632
2.88,5.7622,0.090555067,63.632
3.6,5.5815,0.0877153,63.632
4.32,4.7164,0.07411994,63.632
5.04,3.4416,0.054085994,63.632
5.76,2.5206,0.039612145,63.632
6.48,3.1427,0.049388672,63.632
7.2,4.7097,0.074014647,63.632
7.92,6.2462,0.098161302,63.632
8.64,7.3861,0.116075245,63.632
9.36,8.0373,0.12630909,63.632
10.08,8.2872,0.130236359,63.632
10.8,8.3608,0.13139301,63.632
11.52,8.525,0.133973472,63.632
12.24,8.9236,0.140237616,63.632
12.96,9.4713,0.148844921,63.632
13.68,9.9296,0.156047272,63.632
14.4,10.075,0.158332286,63.632
15.12,9.8316,0.154507166,63.632
15.84,9.3478,0.146904073,63.632
16.56,9.0207,0.141763578,63.632
17.28,9.336,0.146718632,63.632
18,10.468,0.164508423,63.632
18.72,12.12,0.190470204,63.632
19.44,13.833,0.217390621,63.632
20.16,15.282,0.240162183,63.632
20.88,16.373,0.257307644,63.632
21.6,17.259,0.271231456,63.632
22.32,18.272,0.287151119,63.632
23.04,19.746,0.310315564,63.632
23.76,21.797,0.342547775,63.632
24.48,24.232,0.380814684,63.632
25.2,26.655,0.41889301,63.632
25.92,28.647,0.450198014,63.632
26.64,29.898,0.469857933,63.632
27.36,30.279,0.475845487,63.632
28.08,29.879,0.469559341,63.632
28.8,29.008,0.45587126,63.632
29.52,28.147,0.442340332,63.632
30.24,27.831,0.437374277,63.632
30.96,28.44,0.446944933,63.632
31.68,30.049,0.472230953,63.632
32.4,32.456,0.510057833,63.632
33.12,35.363,0.555742394,63.632
33.84,38.527,0.605465803,63.632
34.56,41.801,0.656917903,63.632
35.28,45.099,0.708747171,63.632
36,48.337,0.759633518,63.632
36.72,51.401,0.807785391,63.632
37.44,54.14,0.850829771,63.632
38.16,56.402,0.886377923,63.632
38.88,58.071,0.912606864,63.632
39.6,59.114,0.928997988,63.632
40.32,59.594,0.936541363,63.632
41.04,59.668,0.9377043,63.632
41.76,59.548,0.935818456,63.632
42.48,59.451,0.934294066,63.632
43.2,59.543,0.935739879,63.632
43.92,59.903,0.94139741,63.632
44.64,60.517,0.951046643,63.632
45.36,61.297,0.963304627,63.632
46.08,62.121,0.976254086,63.632
46.8,62.858,0.987836309,63.632
47.52,63.392,0.996228313,63.632
48.24,63.632,1,63.632
48.96,63.516,0.998177018,63.632
49.68,63.014,0.990287905,63.632
50.4,62.121,0.976254086,63.632
51.12,60.851,0.956295575,63.632
51.84,59.229,0.930805255,63.632
52.56,57.28,0.900176012,63.632
53.28,55.02,0.864659291,63.632
54,52.466,0.824522253,63.632
54.72,49.633,0.780000629,63.632
55.44,46.553,0.73159731,63.632
56.16,43.271,0.680019487,63.632
56.88,39.854,0.626320091,63.632
57.6,36.384,0.57178778,63.632
58.32,32.944,0.51772693,63.632
59.04,29.611,0.465347624,63.632
59.76,26.442,0.415545637,63.632
60.48,23.465,0.368761001,63.632
61.2,20.676,0.324930852,63.632
61.92,18.037,0.283458009,63.632
62.64,15.489,0.243415263,63.632
63.36,12.958,0.203639678,63.632
64.08,10.374,0.163031179,63.632
64.8,7.6944,0.120920292,63.632
65.52,4.9217,0.077346304,63.632
66.24,2.1939,0.034477936,63.632
66.96,1.5605,0.024523824,63.632
67.68,4.0861,0.064214546,63.632
68.4,6.6848,0.105054061,63.632
69.12,9.0068,0.141545135,63.632
69.84,10.923,0.171658914,63.632
70.56,12.354,0.194147599,63.632
71.28,13.262,0.208417149,63.632
72,13.649,0.214498994,63.632
72.72,13.549,0.212927458,63.632
73.44,13.022,0.204645461,63.632
74.16,12.138,0.19075308,63.632
74.88,10.974,0.172460397,63.632
75.6,9.6067,0.150972781,63.632
76.32,8.1168,0.127558461,63.632
77.04,6.5926,0.103605104,63.632
77.76,5.1375,0.080737679,63.632
78.48,3.8774,0.06093475,63.632
79.2,2.9689,0.046657342,63.632
79.92,2.5595,0.040223472,63.632
80.64,2.6366,0.041435127,63.632
81.36,3.0148,0.047378677,63.632
82.08,3.5519,0.055819399,63.632
82.8,4.1951,0.065927521,63.632
83.52,4.9065,0.07710743,63.632
84.24,5.621,0.088336057,63.632
84.96,6.2493,0.09821002,63.632
85.68,6.6994,0.105283505,63.632
86.4,6.8967,0.108384146,63.632
87.12,6.7945,0.106778036,63.632
87.84,6.3767,0.100212157,63.632
88.56,5.6537,0.08884995,63.632
89.28,4.656,0.073170732,63.632
90,3.4313,0.053924126,63.632
90.72,2.0564,0.032317073,63.632
91.44,0.81217,0.012763547,63.632
92.16,1.3846,0.021759492,63.632
92.88,2.7747,0.043605419,63.632
93.6,4.0456,0.063578074,63.632
94.32,5.0194,0.078881695,63.632
95.04,5.5816,0.087716872,63.632
95.76,5.6614,0.088970958,63.632
96.48,5.2496,0.082499371,63.632
97.2,4.4281,0.0695892,63.632
97.92,3.4412,0.054079708,63.632
98.64,2.8667,0.045051232,63.632
99.36,3.3654,0.052888484,63.632
100.08,4.5977,0.072254526,63.632
