134.64,3.6601,0.20746514,17.642,,,,,
135.36,4.0718,0.230801496,17.642,,,,,
136.08,4.4553,0.252539395,17.642,,,,,
136.8,4.8057,0.272401088,17.642,,,,,
137.52,5.1187,0.290142841,17.642,,,,,
138.24,5.3907,0.305560594,17.642,,,,,
138.96,5.6188,0.318489967,17.642,,,,,
139.68,5.8005,0.328789253,17.642,,,,,
140.4,5.934,0.336356422,17.642,,,,,
141.12,6.0183,0.341134792,17.642,,,,,
141.84,6.0528,0.343090353,17.642,,,,,
142.56,6.0379,0.342245777,17.642,,,,,
143.28,5.9743,0.338640744,17.642,,,,,
144,5.8637,0.332371613,17.642,,,,,
144.72,5.7082,0.32355742,17.642,,,,,
145.44,5.5106,0.312356876,17.642,,,,,
146.16,5.2744,0.298968371,17.642,,,,,
146.88,5.0033,0.283601632,17.642,,,,,
147.6,4.7016,0.266500397,17.642,,,,,
148.32,4.374,0.247931074,17.642,,,,,
149.04,4.0254,0.228171409,17.642,,,,,
149.76,3.6607,0.20749915,17.642,,,,,
150.48,3.2853,0.186220383,17.642,,,,,
151.2,2.9039,0.164601519,17.642,,,,,
151.92,2.5217,0.142937309,17.642,,,,,
152.64,2.1431,0.121477157,17.642,,,,,
153.36,1.7724,0.1004648,17.642,,,,,
154.08,1.4134,0.080115633,17.642,,,,,
154.8,1.0693,0.060611042,17.642,,,,,
155.52,0.74271,0.042098968,17.642,,,,,
156.24,0.4362,0.024725088,17.642,,,,,
156.96,0.15689,0.008892983,17.642,,,,,
157.68,0.14181,0.008038204,17.642,,,,,
158.4,0.38032,0.021557647,17.642,,,,,
159.12,0.60839,0.034485319,17.642,,,,,
159.84,0.82065,0.046516835,17.642,,,,,
160.56,1.0182,0.057714545,17.642,,,,,
161.28,1.2028,0.068178211,17.642,,,,,
162,1.3762,0.078007029,17.642,,,,,
162.72,1.5399,0.087286022,17.642,,,,,
163.44,1.6949,0.096071874,17.642,,,,,
164.16,1.8414,0.104375921,17.642,,,,,
164.88,1.9792,0.112186827,17.642,,,,,
165.6,2.1071,0.119436572,17.642,,,,,
166.32,2.2234,0.126028795,17.642,,,,,
167.04,2.3258,0.131833125,17.642,,,,,
167.76,2.4118,0.136707856,17.642,,,,,
168.48,2.4787,0.140499943,17.642,,,,,
169.2,2.5236,0.143045006,17.642,,,,,
169.92,2.5441,0.144207006,17.642,,,,,
170.64,2.5378,0.143849904,17.642,,,,,
171.36,2.5029,0.14187167,17.642,,,,,
172.08,2.438,0.138192949,17.642,,,,,
172.8,2.3425,0.13277973,17.642,,,,,
173.52,2.2162,0.125620678,17.642,,,,,
174.24,2.0598,0.11675547,17.642,,,,,
174.96,1.8744,0.106246457,17.642,,,,,
175.68,1.6621,0.094212674,17.642,,,,,
176.4,1.4253,0.08079016,17.642,,,,,
177.12,1.1672,0.066160299,17.642,,,,,
177.84,0.89146,0.050530552,17.642,,,,,
178.56,0.60206,0.034126516,17.642,,,,,
179.28,0.30338,0.017196463,17.642,,,,,
180,0.0019245,0.000109086,17.642,,,,,
180.72,0.091396,0.005180592,17.642,,,,,
181.44,0.18282,0.010362771,17.642,,,,,
182.16,0.27436,0.015551525,17.642,,,,,
182.88,0.36607,0.020749915,17.642,,,,,
183.6,0.45801,0.025961342,17.642,,,,,
184.32,0.55024,0.031189208,17.642,,,,,
185.04,0.6428,0.036435778,17.642,,,,,
185.76,0.73577,0.041705589,17.642,,,,,
186.48,0.8292,0.047001474,17.642,,,,,
187.2,0.92314,0.052326267,17.642,,,,,
187.92,1.0177,0.057686203,17.642,,,,,
188.64,1.1128,0.063076749,17.642,,,,,
