0,1
0.01,0.89216
0.02,0.80814
0.03,0.72852
0.04,0.66525
0.05,0.61355
0.06,0.57361
0.07,0.54208
0.08,0.51696
0.09,0.49607
0.1,0.47809
0.11,0.46213
0.12,0.44767
0.13,0.43441
0.14,0.42217
0.15,0.4108
0.16,0.4002
0.17,0.39028
0.18,0.38097
0.19,0.37224
0.2,0.36402
0.21,0.35629
0.22,0.349
0.23,0.34212
0.24,0.33563
0.25,0.32948
0.26,0.32365
0.27,0.3181
0.28,0.3128
0.29,0.30774
0.3,0.30288
0.31,0.2982
0.32,0.29371
0.33,0.28939
0.34,0.28522
0.35,0.2812
0.36,0.27733
0.37,0.27359
0.38,0.26999
0.39,0.26651
0.4,0.26315
0.41,0.2599
0.42,0.25674
0.43,0.25365
0.44,0.25061
0.45,0.24762
0.46,0.24467
0.47,0.24175
0.48,0.23889
0.49,0.23609
0.5,0.23336
0.51,0.2307
0.52,0.22811
0.53,0.2256
0.54,0.22314
0.55,0.22074
0.56,0.21838
0.57,0.21607
0.58,0.2138
0.59,0.21158
0.6,0.20941
0.61,0.20729
0.62,0.20523
0.63,0.20321
0.64,0.20124
0.65,0.19929
0.66,0.19738
0.67,0.19548
0.68,0.1936
0.69,0.19175
0.7,0.18991
0.71,0.18811
0.72,0.18632
0.73,0.18457
0.74,0.18285
0.75,0.18115
0.76,0.17949
0.77,0.17785
0.78,0.17624
0.79,0.17465
0.8,0.17309
0.81,0.17154
0.82,0.16999
0.83,0.16845
0.84,0.1669
0.85,0.16535
0.86,0.16381
0.87,0.16227
0.88,0.16074
0.89,0.15924
0.9,0.15776
0.91,0.15632
0.92,0.15491
0.93,0.15353
0.94,0.15218
0.95,0.15084
0.96,0.14952
0.97,0.14821
0.98,0.1469
0.99,0.14559
1,0.14429
1.01,0.14298
1.02,0.14168
1.03,0.14039
1.04,0.1391
1.05,0.13782
1.06,0.13655
1.07,0.13529
1.08,0.13403
1.09,0.13279
1.1,0.13155
1.11,0.13033
1.12,0.12911
1.13,0.12789
1.14,0.12668
1.15,0.12548
1.16,0.12429
1.17,0.12311
1.18,0.12194
1.19,0.12078
1.2,0.11964
1.21,0.11851
1.22,0.1174
1.23,0.1163
1.24,0.11522
1.25,0.11415
1.26,0.11311
1.27,0.11207
1.28,0.11105
1.29,0.11003
1.3,0.109
1.31,0.10797
1.32,0.10693
1.33,0.10588
1.34,0.10482
1.35,0.10375
1.36,0.10268
1.37,0.10161
1.38,0.10055
1.39,0.099505
1.4,0.098471
1.41,0.097451
1.42,0.096446
1.43,0.095457
1.44,0.094481
1.45,0.093519
1.46,0.092568
1.47,0.091625
1.48,0.090687
1.49,0.089754
1.5,0.088822
1.51,0.08789
1.52,0.086957
1.53,0.086023
1.54,0.085085
1.55,0.084146
1.56,0.083207
1.57,0.082271
1.58,0.081341
1.59,0.080421
1.6,0.079513
1.61,0.078618
1.62,0.077735
1.63,0.076862
1.64,0.075995
1.65,0.075133
1.66,0.074273
1.67,0.073413
1.68,0.072555
1.69,0.071697
1.7,0.070842
1.71,0.069988
1.72,0.069137
1.73,0.06829
1.74,0.067447
1.75,0.06661
1.76,0.065778
1.77,0.064954
1.78,0.064139
1.79,0.063333
1.8,0.062537
1.81,0.061748
1.82,0.060965
1.83,0.060187
1.84,0.059411
1.85,0.058637
1.86,0.057864
1.87,0.057093
1.88,0.056325
1.89,0.055559
1.9,0.054796
1.91,0.05404
1.92,0.05329
1.93,0.052547
1.94,0.051813
1.95,0.051086
1.96,0.050365
1.97,0.049648
1.98,0.048933
1.99,0.04822
2,0.047511
2.01,0.046806
2.02,0.046109
2.03,0.045421
2.04,0.044743
2.05,0.044073
2.06,0.04341
2.07,0.042752
2.08,0.042097
2.09,0.041445
2.1,0.040794
2.11,0.040144
2.12,0.039498
2.13,0.038856
2.14,0.038219
2.15,0.037587
2.16,0.036963
2.17,0.036346
2.18,0.035735
2.19,0.035131
2.2,0.034535
2.21,0.033945
2.22,0.033362
2.23,0.032784
2.24,0.03221
2.25,0.031639
2.26,0.03107
2.27,0.030503
2.28,0.02994
2.29,0.029382
2.3,0.028831
2.31,0.028289
2.32,0.027756
2.33,0.027231
2.34,0.026713
2.35,0.0262
2.36,0.02569
2.37,0.025184
2.38,0.024682
2.39,0.024183
2.4,0.023691
2.41,0.023205
2.42,0.022728
2.43,0.022259
2.44,0.021801
2.45,0.021353
2.46,0.020913
2.47,0.020481
2.48,0.020054
2.49,0.01963
2.5,0.019208
2.51,0.018788
2.52,0.018371
2.53,0.017959
2.54,0.017554
2.55,0.017159
2.56,0.016773
2.57,0.016398
2.58,0.016033
2.59,0.015677
2.6,0.01533
2.61,0.014991
2.62,0.014661
2.63,0.014339
2.64,0.014027
2.65,0.013724
2.66,0.01343
2.67,0.013147
2.68,0.012874
2.69,0.012612
2.7,0.012362
2.71,0.012122
2.72,0.011894
2.73,0.011677
2.74,0.011471
2.75,0.011275
2.76,0.011091
2.77,0.010917
2.78,0.010755
2.79,0.010605
2.8,0.010466
2.81,0.01034
2.82,0.010225
2.83,0.010122
2.84,0.010029
2.85,0.0099482
2.86,0.0098778
2.87,0.0098183
2.88,0.0097696
2.89,0.0097314
2.9,0.0097036
2.91,0.0096856
2.92,0.009677
2.93,0.0096771
2.94,0.0096858
2.95,0.0097026
2.96,0.0097276
2.97,0.0097606
2.98,0.0098014
2.99,0.0098498
3,0.0099052
3.01,0.0099669
3.02,0.010034
3.03,0.010106
3.04,0.010182
3.05,0.010262
3.06,0.010346
3.07,0.010432
3.08,0.010521
3.09,0.010613
