1.499e+08,31.555
1.7988e+08,50.346
2.0985e+08,45.128
2.3983e+08,44.466
2.6981e+08,58.702
2.9979e+08,75.923
3.2977e+08,59.223
3.5975e+08,61.435
3.8973e+08,86.389
4.1971e+08,86.521
4.4969e+08,66.905
4.7967e+08,78.214
5.0965e+08,108.83
5.3963e+08,83.913
5.6961e+08,74.544
5.9958e+08,97.769
